0,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.201000,0.099750,10.000000,-0.225557,2.093086,-1.851085,0.000000,0.000000,0.000000,-0.087704,-0.158204,0.146934,0.203067,0.099570,0.000000,0.200000,0.100000,10.000000,0.921879,0.199319,-9.969891,0.943181,0.212932,
1,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.202000,0.099500,10.000000,-0.225557,2.093086,-1.851147,2.512391,-1.634559,-9.540321,-0.130184,-0.156396,0.146142,0.203067,0.099567,0.000000,0.200000,0.100000,10.000000,0.386742,-0.353715,-7.140380,0.524103,5.542361,
2,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.203000,0.099250,10.000000,-0.225557,2.093086,-1.851147,2.512422,-1.634772,-9.540277,-0.133800,-0.140127,0.161986,0.203067,0.099567,0.000000,0.200000,0.100000,10.000000,0.224414,-0.410796,-6.052106,0.468097,5.212380,
3,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.204000,0.099000,10.000000,-0.225188,2.092718,-1.852006,2.512422,-1.634772,-9.540277,-0.352530,0.115661,0.493912,0.203084,0.099594,0.000000,0.200000,0.100000,10.000000,2.782339,-14.466111,-3.385836,14.731252,4.902404,
4,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.205000,0.098750,10.000000,-0.224636,2.092288,-1.853969,2.511998,-1.638175,-9.539806,-0.462799,0.227738,0.656311,0.203093,0.099600,0.000000,0.200000,0.100000,10.000000,15.951897,-48.247943,5.538006,50.816602,5.031699,
5,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.206000,0.098500,10.000000,-0.223838,2.092043,-1.856914,2.511751,-1.645491,-9.538613,-0.456473,0.317219,0.711764,0.203051,0.099607,0.000000,0.200000,0.100000,10.000000,22.871462,-64.096354,8.313104,68.054730,5.055135,
6,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.207000,0.098250,10.000000,-0.223164,2.091798,-1.860903,2.511608,-1.656046,-9.536822,-0.479973,0.370546,0.734737,0.203021,0.099535,0.000000,0.200000,0.100000,10.000000,18.844329,-51.419119,2.218772,54.763441,5.063674,
7,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.208000,0.098000,10.000000,-0.222673,2.091429,-1.865934,2.512170,-1.670217,-9.534199,-0.560415,0.407603,0.753750,0.203026,0.099370,0.000000,0.200000,0.100000,10.000000,5.229117,-21.185766,-2.841699,21.821557,4.954375,
8,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.209000,0.097750,10.000000,-0.222427,2.090877,-1.872377,2.513463,-1.688141,-9.530697,-0.602895,0.427488,0.762464,0.203081,0.099080,0.000000,0.200000,0.100000,10.000000,0.257756,-17.501458,-3.331422,17.503356,4.727116,
9,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.210000,0.097500,10.000000,-0.222304,2.090325,-1.879863,2.515698,-1.711172,-9.525997,-0.620069,0.450084,0.764841,0.203145,0.098712,0.000000,0.200000,0.100000,10.000000,5.084252,-30.186608,-0.012188,30.611777,4.879250,
10,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.211000,0.097250,10.000000,-0.222182,2.089711,-1.888269,2.518510,-1.737863,-9.520418,-0.610126,0.473584,0.767217,0.203213,0.098294,0.000000,0.200000,0.100000,10.000000,13.637687,-43.094755,1.946704,45.201155,5.018876,
11,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.212000,0.097000,10.000000,-0.221936,2.089098,-1.897350,2.521535,-1.767884,-9.514088,-0.536915,0.497084,0.623831,0.203264,0.097867,0.000000,0.200000,0.100000,10.000000,11.189126,-24.269917,-0.828393,26.724996,5.144376,
12,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.213000,0.096750,10.000000,-0.221507,2.088484,-1.906493,2.524421,-1.800342,-9.507234,-0.600184,0.500700,0.483614,0.203292,0.097474,0.000000,0.200000,0.100000,10.000000,5.582973,-3.412734,-6.596243,6.543420,5.734516,
13,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.214000,0.096500,10.000000,-0.220893,2.087748,-1.915512,2.526784,-1.833110,-9.500344,-0.566742,0.531430,0.441628,0.203316,0.097125,0.000000,0.200000,0.100000,10.000000,2.369794,0.559255,-2.732872,2.434890,0.231753,
14,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.215000,0.096250,10.000000,-0.220280,2.086950,-1.924778,2.528497,-1.865683,-9.493549,-0.567646,0.543180,0.445589,0.203343,0.096762,0.000000,0.200000,0.100000,10.000000,1.175084,8.019408,-2.243149,8.105044,1.425302,
15,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.216000,0.096000,10.000000,-0.219666,2.086030,-1.934104,2.530053,-1.899259,-9.486479,-0.588434,0.534142,0.397266,0.203382,0.096395,0.000000,0.200000,0.100000,10.000000,6.424917,17.528297,-3.603491,18.668711,1.219458,
16,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.217000,0.095750,10.000000,-0.219052,2.085048,-1.943554,2.531348,-1.933263,-9.479269,-0.612838,0.540469,0.379837,0.203425,0.096022,0.000000,0.200000,0.100000,10.000000,8.270568,17.934649,-6.813898,19.749783,1.138709,
17,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.218000,0.095500,10.000000,-0.218562,2.083944,-1.952880,2.532423,-1.967842,-9.471874,-0.551376,0.571199,0.364786,0.203492,0.095629,0.000000,0.200000,0.100000,10.000000,9.660881,3.652554,-1.699012,10.328299,0.361465,
18,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.219000,0.095250,10.000000,-0.218071,2.082839,-1.962146,2.533402,-2.002177,-9.464425,-0.576684,0.585661,0.383798,0.203554,0.095240,0.000000,0.200000,0.100000,10.000000,5.902795,2.779404,-3.549077,6.524422,0.440067,
19,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.220000,0.095000,10.000000,-0.217518,2.081612,-1.971349,2.534139,-2.036362,-9.456945,-0.641761,0.590180,0.402811,0.203622,0.094866,0.000000,0.200000,0.100000,10.000000,4.712537,-8.586150,-3.494663,9.794385,5.214351,
20,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.221000,0.094750,10.000000,-0.216905,2.080323,-1.980431,2.534464,-2.070548,-9.449447,-0.645376,0.600122,0.453511,0.203688,0.094511,0.000000,0.200000,0.100000,10.000000,8.873053,-15.869618,0.640776,18.181745,5.222209,
21,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.222000,0.094500,10.000000,-0.216169,2.078851,-1.989634,2.534399,-2.104444,-9.441990,-0.566742,0.576623,0.455887,0.203763,0.094174,0.000000,0.200000,0.100000,10.000000,10.246648,-5.675217,-1.916667,11.713321,5.777383,
22,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.223000,0.094250,10.000000,-0.215371,2.077194,-1.999145,2.533816,-2.139081,-9.434376,-0.655319,0.588373,0.417862,0.203850,0.093832,0.000000,0.200000,0.100000,10.000000,3.936458,16.560579,-8.283067,17.022000,1.337427,
23,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.224000,0.094000,10.000000,-0.214451,2.075415,-2.008533,2.532840,-2.175105,-9.426416,-0.686049,0.554026,0.362409,0.203937,0.093522,0.000000,0.200000,0.100000,10.000000,-3.218243,24.979661,-10.731682,25.186118,1.698925,
24,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.225000,0.093750,10.000000,-0.213530,2.073635,-2.017982,2.531320,-2.210930,-9.418505,-0.691472,0.549507,0.378253,0.204018,0.093208,0.000000,0.200000,0.100000,10.000000,-2.082059,17.378192,-8.718376,17.502472,1.690037,
25,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.226000,0.093500,10.000000,-0.212671,2.071794,-2.027309,2.529560,-2.247034,-9.410448,-0.694184,0.554930,0.355280,0.204108,0.092889,0.000000,0.200000,0.100000,10.000000,0.860579,11.244715,-7.575689,11.277598,1.494413,
26,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.227000,0.093250,10.000000,-0.211812,2.069954,-2.036513,2.527632,-2.282815,-9.402372,-0.683338,0.606449,0.386967,0.204194,0.092577,0.000000,0.200000,0.100000,10.000000,4.849123,-11.745318,-4.202041,12.706947,5.103929,
27,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.228000,0.093000,10.000000,-0.210953,2.067929,-2.045471,2.525457,-2.318207,-9.394314,-0.676107,0.617296,0.467770,0.204302,0.092277,0.000000,0.200000,0.100000,10.000000,8.176323,-21.314417,2.599668,22.828855,5.078683,
28,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.229000,0.092750,10.000000,-0.209971,2.065781,-2.054737,2.522959,-2.352990,-9.386355,-0.617357,0.577526,0.477277,0.204406,0.091986,0.000000,0.200000,0.100000,10.000000,5.535700,-4.480653,-1.154875,7.121813,5.602733,
29,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.230000,0.092500,10.000000,-0.208928,2.063572,-2.064186,2.519939,-2.389098,-9.378064,-0.701415,0.593796,0.421823,0.204506,0.091699,0.000000,0.200000,0.100000,10.000000,1.175371,21.745455,-1.753426,21.777197,1.516798,
30,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.231000,0.092250,10.000000,-0.207824,2.061363,-2.073574,2.516520,-2.425999,-9.369527,-0.647184,0.565776,0.367955,0.204594,0.091428,0.000000,0.200000,0.100000,10.000000,-0.476227,28.285709,-3.440250,28.289718,1.587631,
31,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.232000,0.092000,10.000000,-0.206658,2.059093,-2.082962,2.512736,-2.462733,-9.360977,-0.644472,0.576623,0.348942,0.204679,0.091171,0.000000,0.200000,0.100000,10.000000,3.583868,18.127798,-4.691764,18.478668,1.375613,
32,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.233000,0.091750,10.000000,-0.205492,2.056577,-2.092288,2.508554,-2.499592,-9.352345,-0.700511,0.598315,0.354487,0.204792,0.090915,0.000000,0.200000,0.100000,10.000000,3.574289,5.418282,-3.494663,6.491018,0.987652,
33,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.234000,0.091500,10.000000,-0.204326,2.054062,-2.101308,2.504011,-2.536566,-9.343626,-0.707742,0.540469,0.401227,0.204902,0.090676,0.000000,0.200000,0.100000,10.000000,4.485366,-19.053361,2.654082,19.574194,4.943590,
34,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.235000,0.091250,10.000000,-0.203160,2.051546,-2.110389,2.499267,-2.572459,-9.335101,-0.721299,0.558546,0.474108,0.205006,0.090436,0.000000,0.200000,0.100000,10.000000,2.422793,-20.796471,3.796769,20.937123,4.828366,
35,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.236000,0.091000,10.000000,-0.201995,2.048907,-2.119532,2.494270,-2.608590,-9.326429,-0.667972,0.537757,0.466186,0.205120,0.090192,0.000000,0.200000,0.100000,10.000000,2.197047,2.401958,0.151053,3.255214,0.829924,
36,0,0,0,0,0,0,0,0.200000,0.100000,10.000000,0.237000,0.090750,10.000000,-0.200829,2.046085,-2.129043,2.488958,-2.645106,-9.317581,-0.695088,0.504315,0.388552,0.205246,0.089930,0.000000,0.200000,0.100000,10.000000,-0.344784,27.385779,-6.977139,27.387949,1.583386,
